fecha;local;visitante;goles_local;goles_visita;torneo;ciudad;pais_x;neutral;difgol;gana_local;gana_visita;ranking_local;abrev_local;ranking_visitante;abrev_visitante;dif_ranking
10/11/2016;Venezuela;Bolivia;5;0;FIFA World Cup qualification;Maturín;Venezuela;0;5;1;0;68;VEN;80;BOL;-12
15/11/2016;Argentina;Colombia;3;0;FIFA World Cup qualification;San Juan;Argentina;0;3;1;0;1;ARG;5;COL;-4
15/11/2016;Bolivia;Paraguay;1;0;FIFA World Cup qualification;La Paz;Bolivia;0;1;1;0;80;BOL;37;PAR;43
15/11/2016;Chile;Uruguay;3;1;FIFA World Cup qualification;Santiago;Chile;0;2;1;0;6;CHI;9;URU;-3
15/11/2016;Ecuador;Venezuela;3;0;FIFA World Cup qualification;Quito;Ecuador;0;3;1;0;19;ECU;68;VEN;-49
15/11/2016;Peru;Brasil;0;2;FIFA World Cup qualification;Lima;Peru;0;-2;0;1;23;PER;3;BRA;20
26/1/2017;Brasil;Colombia;1;0;Friendly;Rio de Janeiro;Brasil;0;1;1;0;2;BRA;6;COL;-4
23/3/2017;Argentina;Chile;1;0;FIFA World Cup qualification;Buenos Aires;Argentina;0;1;1;0;1;ARG;4;CHI;-3
23/3/2017;Colombia;Bolivia;1;0;FIFA World Cup qualification;Barranquilla;Colombia;0;1;1;0;7;COL;97;BOL;-90
23/3/2017;Paraguay;Ecuador;2;1;FIFA World Cup qualification;Asunción;Paraguay;0;1;1;0;43;PAR;22;ECU;21
23/3/2017;Uruguay;Brasil;1;4;FIFA World Cup qualification;Montevideo;Uruguay;0;-3;0;1;9;URU;2;BRA;7
23/3/2017;Venezuela;Peru;2;2;FIFA World Cup qualification;Maturín;Venezuela;0;0;0;0;59;VEN;18;PER;41
28/3/2017;Bolivia;Argentina;2;0;FIFA World Cup qualification;La Paz;Bolivia;0;2;1;0;97;BOL;1;ARG;96
28/3/2017;Brasil;Paraguay;3;0;FIFA World Cup qualification;São Paulo;Brasil;0;3;1;0;2;BRA;43;PAR;-41
28/3/2017;Chile;Venezuela;3;1;FIFA World Cup qualification;Santiago;Chile;0;2;1;0;4;CHI;59;VEN;-55
28/3/2017;Ecuador;Colombia;0;2;FIFA World Cup qualification;Quito;Ecuador;0;-2;0;1;22;ECU;7;COL;15
28/3/2017;Peru;Uruguay;2;1;FIFA World Cup qualification;Lima;Peru;0;1;1;0;18;PER;9;URU;9
8/6/2017;Ecuador;Venezuela;1;1;Friendly;Boca Raton;USA;1;0;0;0;24;ECU;58;VEN;-34
8/6/2017;Peru;Paraguay;1;0;Friendly;Trujillo;Peru;0;1;1;0;15;PER;36;PAR;-21
9/6/2017;Argentina;Brasil;1;0;Friendly;Melbourne;Australia;1;1;1;0;2;ARG;1;BRA;1
31/8/2017;Brasil;Ecuador;2;0;FIFA World Cup qualification;Porto Alegre;Brasil;0;2;1;0;1;BRA;32;ECU;-31
31/8/2017;Chile;Paraguay;0;3;FIFA World Cup qualification;Santiago;Chile;0;-3;0;1;7;CHI;40;PAR;-33
31/8/2017;Peru;Bolivia;2;1;FIFA World Cup qualification;Lima;Peru;0;1;1;0;15;PER;68;BOL;-53
31/8/2017;Uruguay;Argentina;0;0;FIFA World Cup qualification;Montevideo;Uruguay;0;0;0;0;17;URU;3;ARG;14
31/8/2017;Venezuela;Colombia;0;0;FIFA World Cup qualification;San Cristóbal;Venezuela;0;0;0;0;69;VEN;8;COL;61
5/9/2017;Argentina;Venezuela;1;1;FIFA World Cup qualification;Buenos Aires;Argentina;0;0;0;0;3;ARG;69;VEN;-66
5/9/2017;Bolivia;Chile;1;0;FIFA World Cup qualification;La Paz;Bolivia;0;1;1;0;68;BOL;7;CHI;61
5/9/2017;Colombia;Brasil;1;1;FIFA World Cup qualification;Barranquilla;Colombia;0;0;0;0;8;COL;1;BRA;7
5/9/2017;Ecuador;Peru;0;2;FIFA World Cup qualification;Quito;Ecuador;0;-2;0;1;32;ECU;15;PER;17
5/9/2017;Paraguay;Uruguay;1;2;FIFA World Cup qualification;Asunción;Paraguay;0;-1;0;1;40;PAR;17;URU;23
5/10/2017;Argentina;Peru;0;0;FIFA World Cup qualification;Buenos Aires;Argentina;0;0;0;0;4;ARG;12;PER;-8
5/10/2017;Bolivia;Brasil;0;0;FIFA World Cup qualification;La Paz;Bolivia;0;0;0;0;46;BOL;2;BRA;44
5/10/2017;Chile;Ecuador;2;1;FIFA World Cup qualification;Santiago;Chile;0;1;1;0;9;CHI;35;ECU;-26
5/10/2017;Colombia;Paraguay;1;2;FIFA World Cup qualification;Barranquilla;Colombia;0;-1;0;1;10;COL;39;PAR;-29
5/10/2017;Venezuela;Uruguay;0;0;FIFA World Cup qualification;San Cristóbal;Venezuela;0;0;0;0;68;VEN;16;URU;52
10/10/2017;Brasil;Chile;3;0;FIFA World Cup qualification;São Paulo;Brasil;0;3;1;0;2;BRA;9;CHI;-7
10/10/2017;Ecuador;Argentina;1;3;FIFA World Cup qualification;Quito;Ecuador;0;-2;0;1;35;ECU;4;ARG;31
10/10/2017;Paraguay;Venezuela;0;1;FIFA World Cup qualification;Asunción;Paraguay;0;-1;0;1;39;PAR;68;VEN;-29
10/10/2017;Peru;Colombia;1;1;FIFA World Cup qualification;Lima;Peru;0;0;0;0;12;PER;10;COL;2
10/10/2017;Uruguay;Bolivia;4;2;FIFA World Cup qualification;Montevideo;Uruguay;0;2;1;0;16;URU;46;BOL;-30
10/11/2017;Japon;Brasil;1;3;Friendly;Villeneuve-d'Ascq;France;1;-2;0;1;44;JPN;2;BRA;42
12/6/2018;Japon;Paraguay;4;2;Friendly;Innsbruck;Austria;1;2;1;0;61;JPN;32;PAR;29
